run	year	region	lct	tschg	area
16	9	Biobío	oak	NA	100
16	9	Biobío	pine	58	100
16	9	La Araucanía	oak	58	700
16	9	La Araucanía	oak	NA	800
16	9	La Araucanía	pine	58	300
16	9	La Araucanía	pine	NA	100
16	9	Ñuble	oak	58	200
16	9	Ñuble	pine	58	100
16	9	Ñuble	pine	NA	400
16	10	Biobío	oak	59	500
16	10	Biobío	oak	NA	300
16	10	Biobío	pine	59	600
16	10	Biobío	pine	NA	500
16	10	La Araucanía	oak	4	100
16	10	La Araucanía	oak	9	100
16	10	La Araucanía	oak	59	1800
16	10	La Araucanía	oak	NA	2400
16	10	La Araucanía	pine	9	100
16	10	La Araucanía	pine	59	900
16	10	La Araucanía	pine	NA	600
16	10	Ñuble	oak	3	100
16	10	Ñuble	oak	59	100
16	10	Ñuble	oak	NA	600
16	10	Ñuble	pine	6	100
16	10	Ñuble	pine	8	100
16	10	Ñuble	pine	59	600
16	10	Ñuble	pine	NA	800
16	11	Biobío	oak	60	2300
16	11	Biobío	oak	NA	3300
16	11	Biobío	pine	10	100
16	11	Biobío	pine	60	2600
16	11	Biobío	pine	NA	3200
16	11	La Araucanía	oak	10	100
16	11	La Araucanía	oak	60	700
16	11	La Araucanía	oak	NA	700
16	11	La Araucanía	pine	60	200
16	11	Ñuble	oak	1	100
16	11	Ñuble	oak	NA	100
16	11	Ñuble	pine	6	100
16	11	Ñuble	pine	7	100
16	11	Ñuble	pine	60	200
16	11	Ñuble	pine	NA	200
16	12	Biobío	oak	1	100
16	12	Biobío	oak	6	100
16	12	Biobío	oak	7	100
16	12	Biobío	oak	8	100
16	12	Biobío	oak	10	100
16	12	Biobío	oak	61	4900
16	12	Biobío	oak	NA	5700
16	12	Biobío	pine	6	200
16	12	Biobío	pine	7	100
16	12	Biobío	pine	8	100
16	12	Biobío	pine	11	100
16	12	Biobío	pine	61	4500
16	12	Biobío	pine	NA	4800
16	12	La Araucanía	oak	61	300
16	12	La Araucanía	oak	NA	500
16	12	La Araucanía	pine	61	100
16	12	La Araucanía	pine	NA	200
16	12	Ñuble	oak	61	100
16	12	Ñuble	oak	NA	100
16	12	Ñuble	pine	61	600
16	12	Ñuble	pine	NA	600
16	13	Biobío	oak	NA	100
16	13	La Araucanía	oak	12	100
16	13	La Araucanía	oak	62	1200
16	13	La Araucanía	oak	NA	1000
16	13	La Araucanía	pine	62	700
16	13	La Araucanía	pine	NA	200
16	13	Ñuble	pine	NA	100
16	14	Biobío	oak	3	200
16	14	Biobío	oak	9	100
16	14	Biobío	oak	10	100
16	14	Biobío	oak	63	1200
16	14	Biobío	oak	NA	1200
16	14	Biobío	pine	2	100
16	14	Biobío	pine	13	100
16	14	Biobío	pine	63	1500
16	14	Biobío	pine	NA	1100
16	14	La Araucanía	oak	63	700
16	14	La Araucanía	oak	NA	1000
16	14	La Araucanía	pine	63	200
16	14	La Araucanía	pine	NA	200
16	14	Ñuble	pine	63	100
16	14	Ñuble	pine	NA	100
16	15	Biobío	oak	10	100
16	15	Biobío	oak	64	400
16	15	Biobío	oak	NA	500
16	15	Biobío	pine	NA	100
16	15	La Araucanía	oak	64	200
16	15	La Araucanía	oak	NA	1100
16	15	La Araucanía	pine	64	500
16	15	La Araucanía	pine	NA	200
16	15	Ñuble	oak	10	100
16	15	Ñuble	oak	64	100
16	15	Ñuble	pine	NA	200
16	16	Biobío	oak	65	800
16	16	Biobío	oak	NA	600
16	16	Biobío	pine	65	300
16	16	Biobío	pine	NA	300
16	16	La Araucanía	oak	NA	100
16	16	Ñuble	pine	10	100
16	16	Ñuble	pine	NA	100
16	17	Biobío	oak	66	600
16	17	Biobío	oak	NA	600
16	17	Biobío	pine	NA	200
16	17	La Araucanía	oak	66	700
16	17	La Araucanía	oak	NA	1100
16	17	La Araucanía	pine	14	100
16	17	La Araucanía	pine	16	100
16	17	La Araucanía	pine	66	300
16	17	La Araucanía	pine	NA	200
16	17	Ñuble	oak	10	100
16	17	Ñuble	oak	66	100
16	17	Ñuble	oak	NA	200
16	17	Ñuble	pine	66	500
16	17	Ñuble	pine	NA	400
16	18	Biobío	oak	7	100
16	18	Biobío	oak	12	100
16	18	Biobío	oak	14	100
16	18	Biobío	oak	67	2100
16	18	Biobío	oak	NA	1900
16	18	Biobío	pine	6	200
16	18	Biobío	pine	12	100
16	18	Biobío	pine	14	200
16	18	Biobío	pine	67	2600
16	18	Biobío	pine	NA	2400
16	18	La Araucanía	oak	5	100
16	18	La Araucanía	oak	67	400
16	18	La Araucanía	oak	NA	1000
16	18	La Araucanía	pine	67	300
16	18	La Araucanía	pine	NA	100
16	18	Ñuble	oak	67	300
16	18	Ñuble	oak	NA	100
16	18	Ñuble	pine	67	300
16	18	Ñuble	pine	NA	300
16	19	Biobío	oak	68	100
16	19	Biobío	oak	NA	100
16	19	Biobío	pine	NA	100
16	19	La Araucanía	oak	68	100
16	19	La Araucanía	oak	NA	100
16	19	Ñuble	oak	14	100
16	19	Ñuble	oak	NA	200
16	19	Ñuble	pine	68	100
16	19	Ñuble	pine	NA	500
16	20	Biobío	oak	18	100
16	20	Biobío	oak	69	400
16	20	Biobío	oak	NA	200
16	20	Biobío	pine	14	100
16	20	Biobío	pine	69	300
16	20	Biobío	pine	NA	200
16	20	La Araucanía	oak	5	100
16	20	La Araucanía	oak	69	800
16	20	La Araucanía	oak	NA	1400
16	20	La Araucanía	pine	69	700
16	20	La Araucanía	pine	NA	200
16	20	Ñuble	oak	69	100
16	20	Ñuble	oak	NA	100
16	20	Ñuble	pine	69	500
16	20	Ñuble	pine	NA	1600
17	1	Biobío	oak	50	13200
17	1	Biobío	oak	NA	13600
17	1	Biobío	pine	50	11300
17	1	Biobío	pine	NA	13100
17	1	La Araucanía	oak	50	200
17	1	La Araucanía	oak	NA	500
17	1	Ñuble	oak	50	100
17	1	Ñuble	oak	NA	100
17	1	Ñuble	pine	50	300
17	1	Ñuble	pine	NA	500
17	2	Biobío	oak	51	200
17	2	Biobío	oak	NA	200
17	2	Biobío	pine	51	200
17	2	Biobío	pine	NA	400
17	2	La Araucanía	oak	51	4600
17	2	La Araucanía	oak	NA	5800
17	2	La Araucanía	pine	51	2200
17	2	La Araucanía	pine	NA	1700
17	2	Ñuble	oak	NA	100
17	2	Ñuble	pine	51	600
17	2	Ñuble	pine	NA	800
17	3	Biobío	oak	2	100
17	3	Biobío	oak	52	400
17	3	Biobío	oak	NA	1000
17	3	Biobío	pine	52	600
17	3	Biobío	pine	NA	1000
17	3	La Araucanía	oak	52	500
17	3	La Araucanía	oak	NA	800
17	3	La Araucanía	pine	52	200
17	3	Ñuble	oak	52	100
17	3	Ñuble	oak	NA	100
17	3	Ñuble	pine	52	200
17	3	Ñuble	pine	NA	500
17	4	Biobío	oak	53	100
17	4	Biobío	oak	NA	100
17	4	Biobío	pine	NA	100
17	4	La Araucanía	oak	53	300
17	4	La Araucanía	oak	NA	600
17	4	La Araucanía	pine	53	300
17	4	La Araucanía	pine	NA	100
17	4	Ñuble	oak	53	100
17	4	Ñuble	oak	NA	200
17	4	Ñuble	pine	53	500
17	5	Biobío	oak	2	100
17	5	Biobío	oak	4	1600
17	5	Biobío	oak	54	6800
17	5	Biobío	oak	NA	10700
17	5	Biobío	pine	4	800
17	5	Biobío	pine	54	9500
17	5	Biobío	pine	NA	7900
17	5	La Araucanía	oak	54	1200
17	5	La Araucanía	oak	NA	1600
17	5	La Araucanía	pine	54	700
17	5	La Araucanía	pine	NA	500
17	5	Ñuble	pine	54	300
17	5	Ñuble	pine	NA	300
17	6	Biobío	oak	1	100
17	6	Biobío	oak	55	100
17	6	Biobío	oak	NA	200
17	6	Biobío	pine	1	100
17	6	Biobío	pine	55	200
17	6	La Araucanía	oak	4	100
17	6	La Araucanía	oak	55	900
17	6	La Araucanía	oak	NA	1600
17	6	La Araucanía	pine	55	600
17	6	La Araucanía	pine	NA	400
17	6	Ñuble	pine	55	200
17	6	Ñuble	pine	NA	100
17	7	Biobío	oak	2	200
17	7	Biobío	oak	56	3200
17	7	Biobío	oak	NA	2800
17	7	Biobío	pine	2	300
17	7	Biobío	pine	56	2300
17	7	Biobío	pine	NA	2600
17	7	La Araucanía	oak	5	100
17	7	La Araucanía	oak	56	1200
17	7	La Araucanía	oak	NA	2900
17	7	La Araucanía	pine	5	100
17	7	La Araucanía	pine	56	1300
17	7	La Araucanía	pine	NA	700
17	7	Ñuble	pine	56	100
17	8	Biobío	oak	1	100
17	8	Biobío	oak	3	200
17	8	Biobío	oak	7	200
17	8	Biobío	oak	57	900
17	8	Biobío	oak	NA	1400
17	8	Biobío	pine	1	100
17	8	Biobío	pine	3	100
17	8	Biobío	pine	7	400
17	8	Biobío	pine	57	1400
17	8	Biobío	pine	NA	1500
17	8	La Araucanía	oak	57	1500
17	8	La Araucanía	oak	NA	1500
17	8	La Araucanía	pine	57	600
17	8	La Araucanía	pine	NA	200
17	8	Ñuble	oak	57	100
17	8	Ñuble	pine	57	100
17	8	Ñuble	pine	NA	100
17	9	Biobío	oak	4	100
17	9	Biobío	oak	58	200
17	9	Biobío	oak	NA	900
17	9	Biobío	pine	7	100
17	9	Biobío	pine	8	100
17	9	Biobío	pine	58	500
17	9	Biobío	pine	NA	1000
17	9	La Araucanía	oak	2	100
17	9	La Araucanía	oak	58	700
17	9	La Araucanía	oak	NA	1300
17	9	La Araucanía	pine	2	100
17	9	La Araucanía	pine	58	600
17	9	La Araucanía	pine	NA	600
17	9	Ñuble	oak	NA	100
17	9	Ñuble	pine	58	200
17	9	Ñuble	pine	NA	100
17	10	Biobío	oak	59	300
17	10	Biobío	oak	NA	200
17	10	Biobío	pine	NA	200
17	10	Ñuble	pine	59	200
17	10	Ñuble	pine	NA	200
17	11	Biobío	oak	60	600
17	11	Biobío	oak	NA	600
17	11	Biobío	pine	10	100
17	11	Biobío	pine	60	300
17	11	Biobío	pine	NA	700
17	11	La Araucanía	oak	60	500
17	11	La Araucanía	oak	NA	500
17	11	La Araucanía	pine	60	200
17	11	La Araucanía	pine	NA	100
17	11	Ñuble	oak	60	400
17	11	Ñuble	pine	60	1300
17	11	Ñuble	pine	NA	900
17	12	Biobío	oak	61	1200
17	12	Biobío	oak	NA	900
17	12	Biobío	pine	4	100
17	12	Biobío	pine	7	200
17	12	Biobío	pine	61	1400
17	12	Biobío	pine	NA	2000
17	12	La Araucanía	oak	61	500
17	12	La Araucanía	oak	NA	1100
17	12	La Araucanía	pine	61	400
17	12	La Araucanía	pine	NA	200
17	12	Ñuble	oak	NA	400
17	12	Ñuble	pine	8	100
17	12	Ñuble	pine	61	100
17	12	Ñuble	pine	NA	700
17	13	Biobío	oak	6	100
17	13	Biobío	oak	8	600
17	13	Biobío	oak	12	600
17	13	Biobío	oak	62	4300
17	13	Biobío	oak	NA	4800
17	13	Biobío	pine	4	100
17	13	Biobío	pine	5	100
17	13	Biobío	pine	6	300
17	13	Biobío	pine	8	300
17	13	Biobío	pine	11	100
17	13	Biobío	pine	12	300
17	13	Biobío	pine	62	3900
17	13	Biobío	pine	NA	4200
17	13	La Araucanía	oak	5	100
17	13	La Araucanía	oak	62	600
17	13	La Araucanía	oak	NA	1400
17	13	La Araucanía	pine	62	300
17	13	Ñuble	oak	62	200
17	13	Ñuble	oak	NA	200
17	13	Ñuble	pine	3	100
17	13	Ñuble	pine	62	1800
17	13	Ñuble	pine	NA	1000
17	14	Biobío	oak	9	200
17	14	Biobío	oak	13	200
17	14	Biobío	oak	63	1700
17	14	Biobío	oak	NA	1300
17	14	Biobío	pine	7	200
17	14	Biobío	pine	13	100
17	14	Biobío	pine	63	1100
17	14	Biobío	pine	NA	1400
17	14	La Araucanía	oak	63	1200
17	14	La Araucanía	oak	NA	2000
17	14	La Araucanía	pine	3	100
17	14	La Araucanía	pine	63	700
17	14	La Araucanía	pine	NA	600
17	14	Ñuble	oak	NA	200
17	14	Ñuble	pine	63	900
17	14	Ñuble	pine	NA	500
17	15	Biobío	oak	2	100
17	15	Biobío	oak	3	100
17	15	Biobío	oak	10	100
17	15	Biobío	oak	14	100
17	15	Biobío	oak	64	200
17	15	Biobío	oak	NA	700
17	15	Biobío	pine	14	300
17	15	Biobío	pine	64	200
17	15	Biobío	pine	NA	400
17	15	La Araucanía	oak	64	1500
17	15	La Araucanía	oak	NA	1100
17	15	La Araucanía	pine	64	300
17	15	La Araucanía	pine	NA	300
17	15	Ñuble	oak	NA	100
17	16	Biobío	oak	2	100
17	16	Biobío	oak	3	100
17	16	Biobío	oak	9	100
17	16	Biobío	oak	11	200
17	16	Biobío	oak	13	100
17	16	Biobío	oak	15	300
17	16	Biobío	oak	65	3500
17	16	Biobío	oak	NA	3000
17	16	Biobío	pine	3	200
17	16	Biobío	pine	9	100
17	16	Biobío	pine	15	100
17	16	Biobío	pine	65	3200
17	16	Biobío	pine	NA	2600
17	16	La Araucanía	oak	65	600
17	16	La Araucanía	oak	NA	600
17	16	La Araucanía	pine	65	500
17	16	La Araucanía	pine	NA	400
17	16	Ñuble	oak	65	500
17	16	Ñuble	oak	NA	400
17	16	Ñuble	pine	14	100
17	16	Ñuble	pine	65	1000
17	16	Ñuble	pine	NA	1200
17	17	Biobío	oak	1	100
17	17	Biobío	oak	4	100
17	17	Biobío	oak	14	100
17	17	Biobío	oak	66	1300
17	17	Biobío	oak	NA	900
17	17	Biobío	pine	66	1000
17	17	Biobío	pine	NA	600
17	17	La Araucanía	oak	9	100
17	17	La Araucanía	oak	66	200
17	17	La Araucanía	oak	NA	800
17	17	La Araucanía	pine	66	100
17	17	Ñuble	pine	66	200
17	18	Biobío	oak	67	300
17	18	Biobío	oak	NA	600
17	18	Biobío	pine	67	100
17	18	Biobío	pine	NA	200
17	18	La Araucanía	oak	10	100
17	18	La Araucanía	oak	67	800
17	18	La Araucanía	oak	NA	1300
17	18	La Araucanía	pine	67	400
17	18	La Araucanía	pine	NA	200
17	18	Ñuble	oak	67	100
17	18	Ñuble	oak	NA	200
17	18	Ñuble	pine	67	400
17	19	Biobío	oak	68	200
17	19	Biobío	oak	NA	300
17	19	Biobío	pine	NA	300
17	19	La Araucanía	oak	6	100
17	19	La Araucanía	oak	7	100
17	19	La Araucanía	oak	68	300
17	19	La Araucanía	oak	NA	600
17	19	Ñuble	oak	68	300
17	19	Ñuble	oak	NA	300
17	19	Ñuble	pine	68	1800
17	19	Ñuble	pine	NA	1700
17	20	Biobío	oak	8	100
17	20	Biobío	oak	19	100
17	20	Biobío	oak	69	400
17	20	Biobío	oak	NA	400
17	20	Biobío	pine	15	300
17	20	Biobío	pine	19	100
17	20	Biobío	pine	69	100
17	20	Biobío	pine	NA	1000
17	20	La Araucanía	oak	2	100
17	20	La Araucanía	oak	15	100
17	20	La Araucanía	oak	18	100
17	20	La Araucanía	oak	69	500
17	20	La Araucanía	oak	NA	800
17	20	La Araucanía	pine	5	100
17	20	La Araucanía	pine	69	200
17	20	La Araucanía	pine	NA	100
17	20	Ñuble	pine	69	100
17	20	Ñuble	pine	NA	100
18	1	Biobío	oak	50	200
18	1	Biobío	oak	NA	300
18	1	Biobío	pine	50	300
18	1	Biobío	pine	NA	300
18	1	La Araucanía	oak	50	1400
18	1	La Araucanía	oak	NA	2500
18	1	La Araucanía	pine	50	700
18	1	La Araucanía	pine	NA	600
18	1	Ñuble	pine	50	100
18	1	Ñuble	pine	NA	500
18	2	Biobío	oak	51	100
18	2	Biobío	oak	NA	100
18	2	Biobío	pine	NA	200
18	2	La Araucanía	oak	51	1400
18	2	La Araucanía	oak	NA	2600
18	2	La Araucanía	pine	51	700
18	2	La Araucanía	pine	NA	600
18	2	Ñuble	oak	51	500
18	2	Ñuble	oak	NA	600
18	2	Ñuble	pine	1	100
18	2	Ñuble	pine	51	1200
18	2	Ñuble	pine	NA	1500
18	3	Biobío	oak	52	2700
18	3	Biobío	oak	NA	2300
18	3	Biobío	pine	52	3500
18	3	Biobío	pine	NA	1900
18	3	La Araucanía	oak	52	2800
18	3	La Araucanía	oak	NA	2000
18	3	La Araucanía	pine	52	300
18	3	La Araucanía	pine	NA	500
18	3	Ñuble	oak	52	100
18	3	Ñuble	pine	52	300
18	3	Ñuble	pine	NA	1200
18	4	Biobío	oak	53	700
18	4	Biobío	oak	NA	700
18	4	Biobío	pine	53	900
18	4	Biobío	pine	NA	500
18	4	La Araucanía	oak	3	100
18	4	La Araucanía	oak	53	1500
18	4	La Araucanía	oak	NA	2200
18	4	La Araucanía	pine	53	1100
18	4	La Araucanía	pine	NA	500
18	4	Ñuble	oak	53	100
18	4	Ñuble	oak	NA	300
18	4	Ñuble	pine	53	300
18	4	Ñuble	pine	NA	1000
18	5	Biobío	oak	54	200
18	5	Biobío	oak	NA	400
18	5	Biobío	pine	54	500
18	5	Biobío	pine	NA	800
18	5	La Araucanía	oak	2	200
18	5	La Araucanía	oak	54	800
18	5	La Araucanía	oak	NA	3400
18	5	La Araucanía	pine	54	700
18	5	La Araucanía	pine	NA	200
18	5	Ñuble	oak	54	100
18	5	Ñuble	oak	NA	100
18	5	Ñuble	pine	4	100
18	5	Ñuble	pine	54	300
18	5	Ñuble	pine	NA	200
18	6	Biobío	oak	55	900
18	6	Biobío	oak	NA	300
18	6	Biobío	pine	55	500
18	6	Biobío	pine	NA	300
18	6	La Araucanía	oak	4	100
18	6	La Araucanía	oak	55	1300
18	6	La Araucanía	oak	NA	1600
18	6	La Araucanía	pine	55	400
18	6	Ñuble	oak	2	100
18	6	Ñuble	oak	NA	100
18	6	Ñuble	pine	55	700
18	6	Ñuble	pine	NA	1100
18	7	Biobío	oak	56	1600
18	7	Biobío	oak	NA	1000
18	7	Biobío	pine	4	100
18	7	Biobío	pine	56	800
18	7	Biobío	pine	NA	2000
18	7	La Araucanía	oak	4	100
18	7	La Araucanía	oak	56	1300
18	7	La Araucanía	oak	NA	1900
18	7	La Araucanía	pine	56	700
18	7	La Araucanía	pine	NA	600
18	7	Ñuble	pine	NA	100
18	8	Biobío	oak	57	100
18	8	Biobío	oak	NA	300
18	8	Biobío	pine	57	500
18	8	Biobío	pine	NA	300
18	8	La Araucanía	oak	6	100
18	8	La Araucanía	oak	7	100
18	8	La Araucanía	oak	57	2800
18	8	La Araucanía	oak	NA	6200
18	8	La Araucanía	pine	1	200
18	8	La Araucanía	pine	2	100
18	8	La Araucanía	pine	7	100
18	8	La Araucanía	pine	57	2800
18	8	La Araucanía	pine	NA	1900
18	8	Ñuble	pine	57	300
18	8	Ñuble	pine	NA	100
18	9	Biobío	oak	58	300
18	9	Biobío	oak	NA	100
18	9	Biobío	pine	2	100
18	9	Biobío	pine	NA	400
18	9	La Araucanía	oak	58	200
18	9	La Araucanía	oak	NA	200
18	9	La Araucanía	pine	58	500
18	9	Ñuble	pine	58	400
18	9	Ñuble	pine	NA	100
18	10	Biobío	oak	59	800
18	10	Biobío	oak	NA	600
18	10	Biobío	pine	59	600
18	10	Biobío	pine	NA	400
18	10	La Araucanía	oak	1	100
18	10	La Araucanía	oak	2	300
18	10	La Araucanía	oak	6	100
18	10	La Araucanía	oak	9	100
18	10	La Araucanía	oak	59	3900
18	10	La Araucanía	oak	NA	6200
18	10	La Araucanía	pine	2	100
18	10	La Araucanía	pine	8	200
18	10	La Araucanía	pine	59	2300
18	10	La Araucanía	pine	NA	1600
18	10	Ñuble	oak	8	100
18	10	Ñuble	oak	NA	300
18	10	Ñuble	pine	59	500
18	10	Ñuble	pine	NA	400
18	11	Biobío	oak	1	100
18	11	Biobío	oak	6	100
18	11	Biobío	oak	8	300
18	11	Biobío	oak	10	100
18	11	Biobío	oak	60	4600
18	11	Biobío	oak	NA	4300
18	11	Biobío	pine	6	100
18	11	Biobío	pine	60	6100
18	11	Biobío	pine	NA	4200
18	11	La Araucanía	oak	7	100
18	11	La Araucanía	oak	60	800
18	11	La Araucanía	oak	NA	1200
18	11	La Araucanía	pine	3	100
18	11	La Araucanía	pine	60	500
18	11	Ñuble	oak	60	100
18	11	Ñuble	oak	NA	100
18	11	Ñuble	pine	60	200
18	12	Biobío	oak	1	100
18	12	Biobío	oak	8	100
18	12	Biobío	oak	9	100
18	12	Biobío	oak	61	2900
18	12	Biobío	oak	NA	2300
18	12	Biobío	pine	1	100
18	12	Biobío	pine	5	100
18	12	Biobío	pine	61	3000
18	12	Biobío	pine	NA	2700
18	12	La Araucanía	oak	1	100
18	12	La Araucanía	oak	4	100
18	12	La Araucanía	oak	5	200
18	12	La Araucanía	oak	61	3500
18	12	La Araucanía	oak	NA	6100
18	12	La Araucanía	pine	4	100
18	12	La Araucanía	pine	10	100
18	12	La Araucanía	pine	61	1600
18	12	La Araucanía	pine	NA	1400
18	12	Ñuble	pine	61	100
18	12	Ñuble	pine	NA	100
18	13	Biobío	oak	62	1100
18	13	Biobío	oak	NA	1900
18	13	Biobío	pine	1	200
18	13	Biobío	pine	62	2200
18	13	Biobío	pine	NA	2000
18	13	La Araucanía	oak	1	100
18	13	La Araucanía	oak	5	100
18	13	La Araucanía	oak	10	100
18	13	La Araucanía	oak	62	1600
18	13	La Araucanía	oak	NA	1400
18	13	La Araucanía	pine	5	100
18	13	La Araucanía	pine	10	100
18	13	La Araucanía	pine	62	800
18	13	La Araucanía	pine	NA	300
18	13	Ñuble	oak	62	100
18	13	Ñuble	oak	NA	200
18	13	Ñuble	pine	NA	500
18	14	Biobío	oak	3	100
18	14	Biobío	oak	11	100
18	14	Biobío	oak	63	400
18	14	Biobío	oak	NA	600
18	14	Biobío	pine	2	100
18	14	Biobío	pine	3	100
18	14	Biobío	pine	63	800
18	14	Biobío	pine	NA	1100
18	14	La Araucanía	oak	63	300
18	14	La Araucanía	oak	NA	800
18	14	La Araucanía	pine	63	100
18	14	La Araucanía	pine	NA	100
18	14	Ñuble	oak	3	100
18	14	Ñuble	pine	63	100
18	14	Ñuble	pine	NA	300
18	15	Biobío	oak	4	100
18	15	Biobío	oak	64	400
18	15	Biobío	oak	NA	400
18	15	Biobío	pine	8	100
18	15	Biobío	pine	64	400
18	15	Biobío	pine	NA	300
18	15	La Araucanía	oak	64	200
18	15	La Araucanía	oak	NA	100
18	15	La Araucanía	pine	64	100
18	15	Ñuble	oak	NA	800
18	15	Ñuble	pine	9	100
18	15	Ñuble	pine	11	100
18	15	Ñuble	pine	13	300
18	15	Ñuble	pine	64	4400
18	15	Ñuble	pine	NA	3600
18	16	Biobío	oak	5	100
18	16	Biobío	oak	13	100
18	16	Biobío	oak	65	2600
18	16	Biobío	oak	NA	2900
18	16	Biobío	pine	2	100
18	16	Biobío	pine	4	100
18	16	Biobío	pine	5	100
18	16	Biobío	pine	13	100
18	16	Biobío	pine	65	1600
18	16	Biobío	pine	NA	1400
18	16	La Araucanía	oak	4	100
18	16	La Araucanía	oak	65	100
18	16	La Araucanía	oak	NA	100
18	16	La Araucanía	pine	65	100
18	16	Ñuble	oak	NA	100
18	16	Ñuble	pine	65	100
18	16	Ñuble	pine	NA	300
18	17	Biobío	oak	66	100
18	17	Biobío	pine	NA	100
18	17	La Araucanía	oak	66	200
18	17	La Araucanía	oak	NA	300
18	17	La Araucanía	pine	66	100
18	17	Ñuble	oak	66	300
18	17	Ñuble	oak	NA	100
18	17	Ñuble	pine	66	600
18	17	Ñuble	pine	NA	500
18	18	Biobío	oak	67	800
18	18	Biobío	oak	NA	900
18	18	Biobío	pine	67	500
18	18	Biobío	pine	NA	400
18	18	La Araucanía	oak	67	100
18	18	La Araucanía	pine	67	100
18	18	Ñuble	oak	NA	200
18	18	Ñuble	pine	67	200
18	19	Biobío	oak	68	100
18	19	Biobío	oak	NA	200
18	19	Biobío	pine	68	300
18	19	Biobío	pine	NA	400
18	19	La Araucanía	oak	NA	400
18	19	La Araucanía	pine	68	100
18	19	Ñuble	pine	68	100
18	19	Ñuble	pine	NA	100
18	20	Biobío	oak	69	400
18	20	Biobío	oak	NA	1200
18	20	Biobío	pine	9	100
18	20	Biobío	pine	69	600
18	20	Biobío	pine	NA	700
18	20	La Araucanía	oak	8	100
18	20	La Araucanía	oak	17	100
18	20	La Araucanía	oak	69	400
18	20	La Araucanía	oak	NA	700
18	20	La Araucanía	pine	12	100
18	20	La Araucanía	pine	69	600
18	20	La Araucanía	pine	NA	100
18	20	Ñuble	oak	69	200
18	20	Ñuble	pine	5	100
18	20	Ñuble	pine	69	200
18	20	Ñuble	pine	NA	300
19	1	Biobío	oak	50	600
19	1	Biobío	oak	NA	600
19	1	Biobío	pine	50	500
19	1	Biobío	pine	NA	300
19	1	La Araucanía	oak	50	500
19	1	La Araucanía	oak	NA	800
19	1	La Araucanía	pine	50	300
19	1	La Araucanía	pine	NA	300
19	1	Ñuble	pine	50	200
19	1	Ñuble	pine	NA	300
19	2	Biobío	oak	51	1200
19	2	Biobío	oak	NA	1100
19	2	Biobío	pine	51	400
19	2	Biobío	pine	NA	1000
19	2	La Araucanía	oak	51	800
19	2	La Araucanía	oak	NA	800
19	2	La Araucanía	pine	51	500
19	2	La Araucanía	pine	NA	400
19	2	Ñuble	pine	51	500
19	2	Ñuble	pine	NA	400
19	3	Biobío	oak	52	100
19	3	Biobío	oak	NA	200
19	3	Biobío	pine	52	500
19	3	Biobío	pine	NA	300
19	3	La Araucanía	oak	52	1000
19	3	La Araucanía	oak	NA	1800
19	3	La Araucanía	pine	52	500
19	3	La Araucanía	pine	NA	400
19	3	Ñuble	oak	NA	100
19	3	Ñuble	pine	NA	100
19	4	Biobío	oak	53	200
19	4	Biobío	oak	NA	300
19	4	Biobío	pine	53	400
19	4	Biobío	pine	NA	100
19	4	La Araucanía	oak	53	1800
19	4	La Araucanía	oak	NA	1700
19	4	La Araucanía	pine	2	100
19	4	La Araucanía	pine	53	1500
19	4	La Araucanía	pine	NA	700
19	4	Ñuble	oak	53	300
19	4	Ñuble	oak	NA	200
19	4	Ñuble	pine	53	500
19	4	Ñuble	pine	NA	1100
19	5	Biobío	oak	54	4900
19	5	Biobío	oak	NA	4100
19	5	Biobío	pine	3	100
19	5	Biobío	pine	54	4500
19	5	Biobío	pine	NA	5200
19	5	La Araucanía	oak	54	100
19	5	La Araucanía	oak	NA	100
19	5	La Araucanía	pine	NA	200
19	5	Ñuble	oak	NA	100
19	5	Ñuble	pine	54	100
19	5	Ñuble	pine	NA	100
19	6	Biobío	oak	55	200
19	6	Biobío	oak	NA	200
19	6	Biobío	pine	55	400
19	6	Biobío	pine	NA	800
19	6	La Araucanía	oak	55	1800
19	6	La Araucanía	oak	NA	1700
19	6	La Araucanía	pine	55	700
19	6	La Araucanía	pine	NA	300
19	6	Ñuble	pine	55	600
19	6	Ñuble	pine	NA	300
19	7	Biobío	oak	56	1200
19	7	Biobío	oak	NA	1200
19	7	Biobío	pine	56	1400
19	7	Biobío	pine	NA	1600
19	7	La Araucanía	oak	56	1000
19	7	La Araucanía	oak	NA	600
19	7	La Araucanía	pine	56	300
19	7	La Araucanía	pine	NA	300
19	7	Ñuble	oak	56	400
19	7	Ñuble	oak	NA	500
19	7	Ñuble	pine	3	100
19	7	Ñuble	pine	56	800
19	7	Ñuble	pine	NA	1900
19	8	Biobío	oak	3	100
19	8	Biobío	oak	57	3500
19	8	Biobío	oak	NA	3200
19	8	Biobío	pine	57	3100
19	8	Biobío	pine	NA	2900
19	8	La Araucanía	oak	57	200
19	8	La Araucanía	oak	NA	800
19	8	La Araucanía	pine	57	100
19	8	Ñuble	oak	57	100
19	8	Ñuble	oak	NA	100
19	8	Ñuble	pine	57	1000
19	8	Ñuble	pine	NA	500
19	9	Biobío	oak	1	100
19	9	Biobío	oak	58	300
19	9	Biobío	oak	NA	1100
19	9	Biobío	pine	58	500
19	9	Biobío	pine	NA	800
19	9	La Araucanía	oak	58	500
19	9	La Araucanía	oak	NA	700
19	9	La Araucanía	pine	58	200
19	9	La Araucanía	pine	NA	300
