run	year	region	lct	tschg	area
1	14	Ñuble	oak	63	300
1	14	Ñuble	oak	NA	200
1	14	Ñuble	pine	2	200
1	14	Ñuble	pine	7	100
1	14	Ñuble	pine	11	300
1	14	Ñuble	pine	63	1300
1	14	Ñuble	pine	NA	900
1	15	Biobío	oak	2	400
1	15	Biobío	oak	4	100
1	15	Biobío	oak	8	900
1	15	Biobío	oak	9	300
1	15	Biobío	oak	11	700
1	15	Biobío	oak	64	4800
1	15	Biobío	oak	NA	1800
1	15	Biobío	pine	8	1100
1	15	Biobío	pine	9	200
1	15	Biobío	pine	10	200
1	15	Biobío	pine	11	700
1	15	Biobío	pine	13	100
1	15	Biobío	pine	14	100
1	15	Biobío	pine	64	6200
1	15	Biobío	pine	NA	1800
1	15	La Araucanía	oak	64	900
1	15	La Araucanía	oak	NA	600
1	15	La Araucanía	pine	64	500
1	15	La Araucanía	pine	NA	200
1	15	Ñuble	oak	1	100
1	15	Ñuble	oak	64	200
1	15	Ñuble	oak	NA	100
1	15	Ñuble	pine	8	100
1	15	Ñuble	pine	11	100
1	15	Ñuble	pine	12	100
1	15	Ñuble	pine	13	100
1	15	Ñuble	pine	64	1800
1	15	Ñuble	pine	NA	900
1	16	Biobío	oak	1	100
1	16	Biobío	oak	9	900
1	16	Biobío	oak	10	100
1	16	Biobío	oak	12	400
1	16	Biobío	oak	13	300
1	16	Biobío	oak	14	300
1	16	Biobío	oak	15	200
1	16	Biobío	oak	65	4100
1	16	Biobío	oak	NA	900
1	16	Biobío	pine	1	100
1	16	Biobío	pine	3	200
1	16	Biobío	pine	9	600
1	16	Biobío	pine	11	400
1	16	Biobío	pine	65	2800
1	16	Biobío	pine	NA	900
1	16	La Araucanía	oak	5	200
1	16	La Araucanía	oak	7	100
1	16	La Araucanía	oak	10	100
1	16	La Araucanía	oak	12	200
1	16	La Araucanía	oak	13	100
1	16	La Araucanía	oak	15	100
1	16	La Araucanía	oak	65	3000
1	16	La Araucanía	oak	NA	900
1	16	La Araucanía	pine	3	100
1	16	La Araucanía	pine	11	100
1	16	La Araucanía	pine	65	1700
1	16	La Araucanía	pine	NA	400
1	16	Ñuble	oak	65	200
1	16	Ñuble	oak	NA	200
1	16	Ñuble	pine	1	100
1	16	Ñuble	pine	9	100
1	16	Ñuble	pine	13	200
1	16	Ñuble	pine	65	800
1	16	Ñuble	pine	NA	300
1	17	Biobío	oak	13	100
1	17	Biobío	oak	14	300
1	17	Biobío	oak	66	500
1	17	Biobío	pine	1	100
1	17	Biobío	pine	10	200
1	17	Biobío	pine	13	100
1	17	Biobío	pine	66	300
1	17	Biobío	pine	NA	200
1	17	La Araucanía	oak	3	100
1	17	La Araucanía	oak	66	1700
1	17	La Araucanía	oak	NA	1200
1	17	La Araucanía	pine	1	100
1	17	La Araucanía	pine	13	100
1	17	La Araucanía	pine	66	1200
1	17	La Araucanía	pine	NA	200
1	17	Ñuble	oak	NA	100
1	17	Ñuble	pine	2	100
1	17	Ñuble	pine	14	100
1	17	Ñuble	pine	66	900
1	18	Biobío	oak	3	100
1	18	Biobío	oak	11	400
1	18	Biobío	oak	12	200
1	18	Biobío	oak	14	400
1	18	Biobío	oak	16	100
1	18	Biobío	oak	67	3400
1	18	Biobío	oak	NA	1600
1	18	Biobío	pine	2	100
1	18	Biobío	pine	11	300
1	18	Biobío	pine	12	100
1	18	Biobío	pine	14	700
1	18	Biobío	pine	16	100
1	18	Biobío	pine	67	2400
1	18	Biobío	pine	NA	1800
1	18	La Araucanía	oak	2	200
1	18	La Araucanía	oak	67	4500
1	18	La Araucanía	oak	NA	1600
1	18	La Araucanía	pine	11	100
1	18	La Araucanía	pine	67	1600
1	18	La Araucanía	pine	NA	200
1	18	Ñuble	pine	67	500
1	19	Biobío	oak	1	400
1	19	Biobío	oak	2	100
1	19	Biobío	oak	4	300
1	19	Biobío	oak	9	100
1	19	Biobío	oak	12	2100
1	19	Biobío	oak	14	100
1	19	Biobío	oak	15	1800
1	19	Biobío	oak	16	100
1	19	Biobío	oak	18	200
1	19	Biobío	oak	68	11500
1	19	Biobío	oak	NA	5600
1	19	Biobío	pine	1	400
1	19	Biobío	pine	3	200
1	19	Biobío	pine	4	500
1	19	Biobío	pine	6	300
1	19	Biobío	pine	9	100
1	19	Biobío	pine	12	2500
1	19	Biobío	pine	13	100
1	19	Biobío	pine	14	100
1	19	Biobío	pine	15	1300
1	19	Biobío	pine	17	100
1	19	Biobío	pine	18	100
1	19	Biobío	pine	68	10100
1	19	Biobío	pine	NA	5400
1	19	La Araucanía	oak	12	300
1	19	La Araucanía	oak	68	1600
1	19	La Araucanía	oak	NA	800
1	19	La Araucanía	pine	12	100
1	19	La Araucanía	pine	68	1200
1	19	La Araucanía	pine	NA	100
1	19	Ñuble	pine	12	100
1	19	Ñuble	pine	16	100
1	19	Ñuble	pine	68	500
1	19	Ñuble	pine	NA	100
1	20	Biobío	oak	4	100
1	20	Biobío	oak	13	400
1	20	Biobío	oak	15	100
1	20	Biobío	oak	16	200
1	20	Biobío	oak	69	1200
1	20	Biobío	oak	NA	500
1	20	Biobío	pine	1	100
1	20	Biobío	pine	5	200
1	20	Biobío	pine	6	300
1	20	Biobío	pine	7	100
1	20	Biobío	pine	13	100
1	20	Biobío	pine	69	1300
1	20	Biobío	pine	NA	600
1	20	Ñuble	oak	6	100
1	20	Ñuble	oak	17	100
1	20	Ñuble	oak	69	500
1	20	Ñuble	oak	NA	300
1	20	Ñuble	pine	4	100
1	20	Ñuble	pine	5	100
1	20	Ñuble	pine	6	700
1	20	Ñuble	pine	12	100
1	20	Ñuble	pine	13	100
1	20	Ñuble	pine	17	400
1	20	Ñuble	pine	69	6200
1	20	Ñuble	pine	NA	1700
2	1	Biobío	oak	50	4700
2	1	Biobío	oak	NA	1500
2	1	Biobío	pine	50	7300
2	1	Biobío	pine	NA	1800
2	1	La Araucanía	oak	50	1900
2	1	La Araucanía	oak	NA	400
2	1	La Araucanía	pine	50	800
2	1	La Araucanía	pine	NA	100
2	1	Ñuble	oak	50	200
2	1	Ñuble	oak	NA	400
2	1	Ñuble	pine	50	1700
2	1	Ñuble	pine	NA	1800
2	2	Biobío	oak	51	200
2	2	Biobío	oak	NA	100
2	2	Biobío	pine	51	800
2	2	Biobío	pine	NA	300
2	2	La Araucanía	oak	1	100
2	2	La Araucanía	oak	51	4300
2	2	La Araucanía	oak	NA	2700
2	2	La Araucanía	pine	51	2500
2	2	La Araucanía	pine	NA	800
2	2	Ñuble	pine	51	200
2	2	Ñuble	pine	NA	200
2	3	Biobío	oak	2	200
2	3	Biobío	oak	52	3700
2	3	Biobío	oak	NA	1000
2	3	Biobío	pine	1	100
2	3	Biobío	pine	2	100
2	3	Biobío	pine	52	4400
2	3	Biobío	pine	NA	1500
2	3	La Araucanía	oak	2	100
2	3	La Araucanía	oak	52	4000
2	3	La Araucanía	oak	NA	1700
2	3	La Araucanía	pine	1	100
2	3	La Araucanía	pine	2	100
2	3	La Araucanía	pine	52	2400
2	3	La Araucanía	pine	NA	1400
2	3	Ñuble	oak	52	100
2	3	Ñuble	pine	52	300
2	4	Biobío	oak	53	3900
2	4	Biobío	oak	NA	1600
2	4	Biobío	pine	1	100
2	4	Biobío	pine	3	100
2	4	Biobío	pine	53	3100
2	4	Biobío	pine	NA	700
2	4	La Araucanía	oak	53	1600
2	4	La Araucanía	oak	NA	1200
2	4	La Araucanía	pine	2	100
2	4	La Araucanía	pine	53	1300
2	4	La Araucanía	pine	NA	100
2	4	Ñuble	oak	53	1600
2	4	Ñuble	oak	NA	1400
2	4	Ñuble	pine	3	300
2	4	Ñuble	pine	53	7600
2	4	Ñuble	pine	NA	3200
2	5	Biobío	oak	1	200
2	5	Biobío	oak	54	300
2	5	Biobío	oak	NA	200
2	5	Biobío	pine	1	200
2	5	Biobío	pine	54	500
2	5	Biobío	pine	NA	200
2	5	La Araucanía	oak	2	200
2	5	La Araucanía	oak	3	200
2	5	La Araucanía	oak	4	100
2	5	La Araucanía	oak	54	2500
2	5	La Araucanía	oak	NA	1300
2	5	La Araucanía	pine	54	1100
2	5	La Araucanía	pine	NA	300
2	5	Ñuble	oak	1	100
2	5	Ñuble	oak	54	200
2	5	Ñuble	oak	NA	300
2	5	Ñuble	pine	54	100
2	5	Ñuble	pine	NA	800
2	6	Biobío	oak	55	100
2	6	Biobío	pine	55	200
2	6	La Araucanía	oak	1	200
2	6	La Araucanía	oak	3	200
2	6	La Araucanía	oak	4	100
2	6	La Araucanía	oak	55	3700
2	6	La Araucanía	oak	NA	2900
2	6	La Araucanía	pine	3	100
2	6	La Araucanía	pine	55	2200
2	6	La Araucanía	pine	NA	700
2	6	Ñuble	pine	55	200
2	6	Ñuble	pine	NA	100
2	7	Biobío	oak	3	100
2	7	Biobío	oak	6	100
2	7	Biobío	oak	56	5800
2	7	Biobío	oak	NA	2600
2	7	Biobío	pine	3	100
2	7	Biobío	pine	5	100
2	7	Biobío	pine	6	100
2	7	Biobío	pine	56	12800
2	7	Biobío	pine	NA	3200
2	7	La Araucanía	oak	56	1100
2	7	La Araucanía	oak	NA	200
2	7	La Araucanía	pine	56	200
2	7	La Araucanía	pine	NA	200
2	7	Ñuble	oak	56	700
2	7	Ñuble	oak	NA	100
2	7	Ñuble	pine	2	100
2	7	Ñuble	pine	3	200
2	7	Ñuble	pine	56	9200
2	7	Ñuble	pine	NA	100
2	8	Biobío	oak	1	500
2	8	Biobío	oak	4	300
2	8	Biobío	oak	5	200
2	8	Biobío	oak	7	600
2	8	Biobío	oak	57	26100
2	8	Biobío	oak	NA	8100
2	8	Biobío	pine	1	1800
2	8	Biobío	pine	3	100
2	8	Biobío	pine	4	300
2	8	Biobío	pine	5	700
2	8	Biobío	pine	7	600
2	8	Biobío	pine	57	25200
2	8	Biobío	pine	NA	7600
2	8	La Araucanía	oak	57	400
2	8	La Araucanía	oak	NA	200
2	8	La Araucanía	pine	57	300
2	8	Ñuble	oak	57	400
2	8	Ñuble	oak	NA	300
2	8	Ñuble	pine	1	100
2	8	Ñuble	pine	4	300
2	8	Ñuble	pine	7	200
2	8	Ñuble	pine	57	1600
2	8	Ñuble	pine	NA	1300
2	9	Biobío	oak	1	300
2	9	Biobío	oak	2	100
2	9	Biobío	oak	58	1000
2	9	Biobío	oak	NA	100
2	9	Biobío	pine	1	400
2	9	Biobío	pine	2	100
2	9	Biobío	pine	6	300
2	9	Biobío	pine	8	300
2	9	Biobío	pine	58	2200
2	9	La Araucanía	oak	58	400
2	9	La Araucanía	oak	NA	100
2	9	La Araucanía	pine	58	300
2	9	Ñuble	oak	58	400
2	9	Ñuble	oak	NA	300
2	9	Ñuble	pine	1	100
2	9	Ñuble	pine	2	100
2	9	Ñuble	pine	5	200
2	9	Ñuble	pine	6	200
2	9	Ñuble	pine	8	100
2	9	Ñuble	pine	58	800
2	9	Ñuble	pine	NA	800
2	10	Biobío	oak	2	300
2	10	Biobío	oak	59	2400
2	10	Biobío	oak	NA	1400
2	10	Biobío	pine	2	600
2	10	Biobío	pine	7	200
2	10	Biobío	pine	9	100
2	10	Biobío	pine	59	1600
2	10	Biobío	pine	NA	800
2	10	La Araucanía	pine	59	100
2	10	Ñuble	oak	2	100
2	10	Ñuble	oak	59	200
2	10	Ñuble	oak	NA	100
2	11	Biobío	oak	3	500
2	11	Biobío	oak	60	2800
2	11	Biobío	oak	NA	800
2	11	Biobío	pine	3	400
2	11	Biobío	pine	4	100
2	11	Biobío	pine	60	3600
2	11	Biobío	pine	NA	300
2	11	La Araucanía	oak	5	200
2	11	La Araucanía	oak	8	100
2	11	La Araucanía	oak	9	100
2	11	La Araucanía	oak	10	100
2	11	La Araucanía	oak	60	2000
2	11	La Araucanía	oak	NA	1900
2	11	La Araucanía	pine	5	100
2	11	La Araucanía	pine	8	100
2	11	La Araucanía	pine	60	1400
2	11	La Araucanía	pine	NA	400
2	11	Ñuble	oak	60	700
2	11	Ñuble	pine	3	200
2	11	Ñuble	pine	7	800
2	11	Ñuble	pine	8	100
2	11	Ñuble	pine	60	2700
2	11	Ñuble	pine	NA	200
2	12	Biobío	oak	1	100
2	12	Biobío	oak	4	1300
2	12	Biobío	oak	5	500
2	12	Biobío	oak	8	100
2	12	Biobío	oak	9	200
2	12	Biobío	oak	11	300
2	12	Biobío	oak	61	8000
2	12	Biobío	oak	NA	5400
2	12	Biobío	pine	1	400
2	12	Biobío	pine	2	100
2	12	Biobío	pine	3	100
2	12	Biobío	pine	4	3100
2	12	Biobío	pine	5	900
2	12	Biobío	pine	6	100
2	12	Biobío	pine	8	400
2	12	Biobío	pine	11	800
2	12	Biobío	pine	61	10800
2	12	Biobío	pine	NA	4300
2	12	La Araucanía	oak	1	100
2	12	La Araucanía	oak	61	1800
2	12	La Araucanía	oak	NA	400
2	12	La Araucanía	pine	61	1100
2	12	Ñuble	oak	61	100
2	12	Ñuble	oak	NA	200
2	12	Ñuble	pine	5	100
2	12	Ñuble	pine	61	800
2	12	Ñuble	pine	NA	800
2	13	Biobío	oak	9	100
2	13	Biobío	oak	62	200
2	13	Biobío	pine	3	100
2	13	Biobío	pine	6	100
2	13	Biobío	pine	10	200
2	13	Biobío	pine	62	600
2	13	La Araucanía	oak	7	100
2	13	La Araucanía	oak	10	100
2	13	La Araucanía	oak	62	1200
2	13	La Araucanía	oak	NA	700
2	13	La Araucanía	pine	62	2000
2	13	La Araucanía	pine	NA	300
2	13	Ñuble	oak	NA	200
2	13	Ñuble	pine	2	100
2	13	Ñuble	pine	9	100
2	13	Ñuble	pine	62	700
2	13	Ñuble	pine	NA	200
2	14	Biobío	oak	2	100
2	14	Biobío	oak	6	500
2	14	Biobío	oak	11	100
2	14	Biobío	oak	63	2200
2	14	Biobío	oak	NA	700
2	14	Biobío	pine	1	100
2	14	Biobío	pine	2	400
2	14	Biobío	pine	6	200
2	14	Biobío	pine	63	1900
2	14	Biobío	pine	NA	800
2	14	La Araucanía	oak	63	400
2	14	La Araucanía	pine	63	100
2	15	Biobío	oak	1	400
2	15	Biobío	oak	3	400
2	15	Biobío	oak	4	100
2	15	Biobío	oak	5	100
2	15	Biobío	oak	6	200
2	15	Biobío	oak	7	100
2	15	Biobío	oak	8	300
2	15	Biobío	oak	12	100
2	15	Biobío	oak	14	400
2	15	Biobío	oak	64	6000
2	15	Biobío	oak	NA	2900
2	15	Biobío	pine	1	100
2	15	Biobío	pine	3	200
2	15	Biobío	pine	4	200
2	15	Biobío	pine	5	200
2	15	Biobío	pine	6	100
2	15	Biobío	pine	7	700
2	15	Biobío	pine	8	600
2	15	Biobío	pine	12	300
2	15	Biobío	pine	14	300
2	15	Biobío	pine	64	3400
2	15	Biobío	pine	NA	2600
2	15	La Araucanía	oak	13	100
2	15	La Araucanía	oak	64	1600
2	15	La Araucanía	oak	NA	900
2	15	La Araucanía	pine	64	700
2	15	La Araucanía	pine	NA	200
2	15	Ñuble	oak	64	100
2	15	Ñuble	pine	4	100
2	15	Ñuble	pine	11	100
2	15	Ñuble	pine	64	200
2	15	Ñuble	pine	NA	200
2	16	Biobío	oak	1	900
2	16	Biobío	oak	4	800
2	16	Biobío	oak	5	400
2	16	Biobío	oak	6	700
2	16	Biobío	oak	7	300
2	16	Biobío	oak	8	2800
2	16	Biobío	oak	9	400
2	16	Biobío	oak	12	200
2	16	Biobío	oak	13	200
2	16	Biobío	oak	15	200
2	16	Biobío	oak	65	18700
2	16	Biobío	oak	NA	9900
2	16	Biobío	pine	1	800
2	16	Biobío	pine	2	200
2	16	Biobío	pine	3	100
2	16	Biobío	pine	4	2100
2	16	Biobío	pine	5	1100
2	16	Biobío	pine	6	300
2	16	Biobío	pine	7	300
2	16	Biobío	pine	8	3000
2	16	Biobío	pine	9	1800
2	16	Biobío	pine	11	100
2	16	Biobío	pine	12	300
2	16	Biobío	pine	13	500
2	16	Biobío	pine	14	200
2	16	Biobío	pine	15	600
2	16	Biobío	pine	65	20900
2	16	Biobío	pine	NA	8000
2	16	La Araucanía	oak	10	100
2	16	La Araucanía	oak	65	200
2	16	La Araucanía	oak	NA	200
2	16	Ñuble	oak	65	100
2	16	Ñuble	pine	4	100
2	16	Ñuble	pine	8	100
2	16	Ñuble	pine	9	100
2	16	Ñuble	pine	65	600
2	17	Biobío	oak	1	700
2	17	Biobío	oak	2	900
2	17	Biobío	oak	5	200
2	17	Biobío	oak	8	100
2	17	Biobío	oak	9	600
2	17	Biobío	oak	10	200
2	17	Biobío	oak	14	100
2	17	Biobío	oak	16	100
2	17	Biobío	oak	66	4800
2	17	Biobío	oak	NA	1800
2	17	Biobío	pine	1	1600
2	17	Biobío	pine	2	500
2	17	Biobío	pine	3	100
2	17	Biobío	pine	5	700
2	17	Biobío	pine	6	100
2	17	Biobío	pine	8	300
2	17	Biobío	pine	9	1700
2	17	Biobío	pine	10	1600
2	17	Biobío	pine	13	100
2	17	Biobío	pine	16	100
2	17	Biobío	pine	66	7600
2	17	Biobío	pine	NA	1000
2	17	La Araucanía	oak	5	100
2	17	La Araucanía	oak	14	200
2	17	La Araucanía	oak	16	100
2	17	La Araucanía	oak	66	3700
2	17	La Araucanía	oak	NA	2000
2	17	La Araucanía	pine	4	100
2	17	La Araucanía	pine	6	100
2	17	La Araucanía	pine	12	100
2	17	La Araucanía	pine	66	1200
2	17	La Araucanía	pine	NA	100
2	17	Ñuble	oak	13	100
2	17	Ñuble	oak	66	100
2	17	Ñuble	pine	8	100
2	17	Ñuble	pine	9	100
2	17	Ñuble	pine	10	100
2	17	Ñuble	pine	13	700
2	17	Ñuble	pine	66	1500
2	17	Ñuble	pine	NA	1000
2	18	Biobío	oak	1	100
2	18	Biobío	oak	11	100
2	18	Biobío	oak	67	1100
2	18	Biobío	oak	NA	900
2	18	Biobío	pine	6	100
2	18	Biobío	pine	11	100
2	18	Biobío	pine	67	500
2	18	Biobío	pine	NA	800
2	18	La Araucanía	oak	1	200
2	18	La Araucanía	oak	5	100
2	18	La Araucanía	oak	10	100
2	18	La Araucanía	oak	67	1200
2	18	La Araucanía	oak	NA	1500
2	18	La Araucanía	pine	12	200
2	18	La Araucanía	pine	67	500
2	18	La Araucanía	pine	NA	200
2	18	Ñuble	oak	9	100
2	18	Ñuble	oak	67	400
2	18	Ñuble	oak	NA	400
2	18	Ñuble	pine	14	200
2	18	Ñuble	pine	17	200
2	18	Ñuble	pine	67	1100
2	18	Ñuble	pine	NA	1000
2	19	Biobío	oak	3	400
2	19	Biobío	oak	7	400
2	19	Biobío	oak	11	300
2	19	Biobío	oak	12	300
2	19	Biobío	oak	15	300
2	19	Biobío	oak	18	200
2	19	Biobío	oak	68	4000
2	19	Biobío	oak	NA	900
2	19	Biobío	pine	1	100
2	19	Biobío	pine	2	200
2	19	Biobío	pine	3	1900
2	19	Biobío	pine	5	100
2	19	Biobío	pine	6	100
2	19	Biobío	pine	7	300
2	19	Biobío	pine	8	100
2	19	Biobío	pine	9	100
2	19	Biobío	pine	10	100
2	19	Biobío	pine	11	600
2	19	Biobío	pine	12	300
2	19	Biobío	pine	15	100
2	19	Biobío	pine	68	8600
2	19	Biobío	pine	NA	1100
2	19	La Araucanía	oak	2	100
2	19	La Araucanía	oak	7	100
2	19	La Araucanía	oak	8	300
2	19	La Araucanía	oak	15	100
2	19	La Araucanía	oak	16	100
2	19	La Araucanía	oak	68	2800
2	19	La Araucanía	oak	NA	1700
2	19	La Araucanía	pine	4	100
2	19	La Araucanía	pine	8	100
2	19	La Araucanía	pine	16	100
2	19	La Araucanía	pine	68	1600
2	19	La Araucanía	pine	NA	500
2	19	Ñuble	oak	10	100
2	19	Ñuble	oak	68	200
2	19	Ñuble	pine	2	100
2	19	Ñuble	pine	6	100
2	19	Ñuble	pine	68	1300
2	20	Biobío	oak	1	100
2	20	Biobío	oak	3	200
2	20	Biobío	oak	4	900
2	20	Biobío	oak	5	500
2	20	Biobío	oak	6	100
2	20	Biobío	oak	8	600
2	20	Biobío	oak	9	200
2	20	Biobío	oak	10	700
2	20	Biobío	oak	12	1200
2	20	Biobío	oak	13	400
2	20	Biobío	oak	14	100
2	20	Biobío	oak	16	500
2	20	Biobío	oak	17	200
2	20	Biobío	oak	19	100
2	20	Biobío	oak	69	7500
2	20	Biobío	oak	NA	2900
2	20	Biobío	pine	1	300
