run	year	region	lct	tschg	area
1	20	Biobío	oak	16	100
1	20	Biobío	oak	69	100
1	20	Biobío	oak	NA	400
1	20	Biobío	pine	1	0
1	20	Biobío	pine	5	0
1	20	Biobío	pine	6	0
1	20	Biobío	pine	7	0
1	20	Biobío	pine	13	0
1	20	Biobío	pine	69	100
1	20	Biobío	pine	NA	300
1	20	Ñuble	oak	6	0
1	20	Ñuble	oak	17	100
1	20	Ñuble	oak	69	700
1	20	Ñuble	oak	NA	300
1	20	Ñuble	pine	3	100
1	20	Ñuble	pine	4	0
1	20	Ñuble	pine	5	0
1	20	Ñuble	pine	6	300
1	20	Ñuble	pine	11	100
1	20	Ñuble	pine	12	0
1	20	Ñuble	pine	13	100
1	20	Ñuble	pine	17	300
1	20	Ñuble	pine	69	4600
1	20	Ñuble	pine	NA	12000
2	1	Biobío	oak	50	700
2	1	Biobío	oak	NA	2300
2	1	Biobío	pine	50	600
2	1	Biobío	pine	NA	4600
2	1	La Araucanía	oak	50	0
2	1	La Araucanía	oak	NA	400
2	1	La Araucanía	pine	50	0
2	1	La Araucanía	pine	NA	0
2	1	Ñuble	oak	50	0
2	1	Ñuble	oak	NA	500
2	1	Ñuble	pine	50	0
2	1	Ñuble	pine	NA	1200
2	2	Biobío	oak	51	0
2	2	Biobío	oak	NA	100
2	2	Biobío	pine	51	0
2	2	Biobío	pine	NA	100
2	2	La Araucanía	oak	1	0
2	2	La Araucanía	oak	51	800
2	2	La Araucanía	oak	NA	3400
2	2	La Araucanía	pine	51	300
2	2	La Araucanía	pine	NA	700
2	2	Ñuble	pine	51	0
2	2	Ñuble	pine	NA	0
2	3	Biobío	oak	2	0
2	3	Biobío	oak	52	1300
2	3	Biobío	oak	NA	6300
2	3	Biobío	pine	1	0
2	3	Biobío	pine	2	0
2	3	Biobío	pine	52	1100
2	3	Biobío	pine	NA	4000
2	3	La Araucanía	oak	2	0
2	3	La Araucanía	oak	52	100
2	3	La Araucanía	oak	NA	2200
2	3	La Araucanía	pine	1	0
2	3	La Araucanía	pine	2	0
2	3	La Araucanía	pine	52	0
2	3	La Araucanía	pine	NA	0
2	3	Ñuble	oak	52	0
2	3	Ñuble	pine	52	0
2	3	Ñuble	pine	NA	400
2	4	Biobío	oak	53	4000
2	4	Biobío	oak	NA	20800
2	4	Biobío	pine	1	0
2	4	Biobío	pine	3	300
2	4	Biobío	pine	53	2100
2	4	Biobío	pine	NA	6700
2	4	La Araucanía	oak	53	0
2	4	La Araucanía	oak	NA	600
2	4	La Araucanía	pine	2	0
2	4	La Araucanía	pine	53	0
2	4	La Araucanía	pine	NA	200
2	4	Ñuble	oak	53	600
2	4	Ñuble	oak	NA	700
2	4	Ñuble	pine	3	100
2	4	Ñuble	pine	53	1100
2	4	Ñuble	pine	NA	6100
2	5	Biobío	oak	1	0
2	5	Biobío	oak	54	0
2	5	Biobío	oak	NA	0
2	5	Biobío	pine	1	0
2	5	Biobío	pine	54	0
2	5	Biobío	pine	NA	700
2	5	La Araucanía	oak	2	0
2	5	La Araucanía	oak	3	0
2	5	La Araucanía	oak	4	0
2	5	La Araucanía	oak	54	500
2	5	La Araucanía	oak	NA	1800
2	5	La Araucanía	pine	54	100
2	5	La Araucanía	pine	NA	0
2	5	Ñuble	oak	1	0
2	5	Ñuble	oak	54	0
2	5	Ñuble	oak	NA	0
2	5	Ñuble	pine	54	0
2	5	Ñuble	pine	NA	100
2	6	Biobío	oak	55	0
2	6	Biobío	pine	55	200
2	6	Biobío	pine	NA	300
2	6	La Araucanía	oak	1	0
2	6	La Araucanía	oak	3	0
2	6	La Araucanía	oak	4	0
2	6	La Araucanía	oak	55	0
2	6	La Araucanía	oak	NA	2300
2	6	La Araucanía	pine	3	0
2	6	La Araucanía	pine	55	100
2	6	La Araucanía	pine	NA	400
2	6	Ñuble	pine	55	0
2	6	Ñuble	pine	NA	0
2	7	Biobío	oak	3	0
2	7	Biobío	oak	6	100
2	7	Biobío	oak	56	2700
2	7	Biobío	oak	NA	2800
2	7	Biobío	pine	3	100
2	7	Biobío	pine	4	100
2	7	Biobío	pine	5	0
2	7	Biobío	pine	6	200
2	7	Biobío	pine	56	3100
2	7	Biobío	pine	NA	8500
2	7	La Araucanía	oak	56	100
2	7	La Araucanía	oak	NA	300
2	7	La Araucanía	pine	56	0
2	7	La Araucanía	pine	NA	0
2	7	Ñuble	oak	3	200
2	7	Ñuble	oak	56	700
2	7	Ñuble	oak	NA	100
2	7	Ñuble	pine	2	0
2	7	Ñuble	pine	3	100
2	7	Ñuble	pine	56	800
2	7	Ñuble	pine	NA	700
2	8	Biobío	oak	1	300
2	8	Biobío	oak	4	0
2	8	Biobío	oak	5	0
2	8	Biobío	oak	7	300
2	8	Biobío	oak	57	9600
2	8	Biobío	oak	NA	24700
2	8	Biobío	pine	1	0
2	8	Biobío	pine	3	0
2	8	Biobío	pine	4	100
2	8	Biobío	pine	5	0
2	8	Biobío	pine	7	100
2	8	Biobío	pine	57	4900
2	8	Biobío	pine	NA	19700
2	8	La Araucanía	oak	57	300
2	8	La Araucanía	oak	NA	500
2	8	La Araucanía	pine	57	0
2	8	La Araucanía	pine	NA	200
2	8	Ñuble	oak	57	0
2	8	Ñuble	oak	NA	400
2	8	Ñuble	pine	1	0
2	8	Ñuble	pine	4	0
2	8	Ñuble	pine	7	0
2	8	Ñuble	pine	57	0
2	8	Ñuble	pine	NA	700
2	9	Biobío	oak	1	0
2	9	Biobío	oak	2	0
2	9	Biobío	oak	58	0
2	9	Biobío	oak	NA	500
2	9	Biobío	pine	1	700
2	9	Biobío	pine	2	0
2	9	Biobío	pine	6	0
2	9	Biobío	pine	8	0
2	9	Biobío	pine	58	1300
2	9	Biobío	pine	NA	1200
2	9	La Araucanía	oak	58	0
2	9	La Araucanía	oak	NA	0
2	9	La Araucanía	pine	58	0
2	9	La Araucanía	pine	NA	200
2	9	Ñuble	oak	58	0
2	9	Ñuble	oak	NA	0
2	9	Ñuble	pine	1	0
2	9	Ñuble	pine	2	0
2	9	Ñuble	pine	5	0
2	9	Ñuble	pine	6	0
2	9	Ñuble	pine	8	0
2	9	Ñuble	pine	58	0
2	9	Ñuble	pine	NA	700
2	10	Biobío	oak	2	200
2	10	Biobío	oak	3	100
2	10	Biobío	oak	59	900
2	10	Biobío	oak	NA	1900
2	10	Biobío	pine	2	0
2	10	Biobío	pine	7	0
2	10	Biobío	pine	9	0
2	10	Biobío	pine	59	400
2	10	Biobío	pine	NA	900
2	10	La Araucanía	pine	59	0
2	10	Ñuble	oak	2	0
2	10	Ñuble	oak	59	0
2	10	Ñuble	oak	NA	300
2	10	Ñuble	pine	NA	300
2	11	Biobío	oak	3	0
2	11	Biobío	oak	60	0
2	11	Biobío	oak	NA	800
2	11	Biobío	pine	3	100
2	11	Biobío	pine	4	0
2	11	Biobío	pine	8	300
2	11	Biobío	pine	60	600
2	11	Biobío	pine	NA	500
2	11	La Araucanía	oak	5	0
2	11	La Araucanía	oak	8	0
2	11	La Araucanía	oak	9	0
2	11	La Araucanía	oak	10	0
2	11	La Araucanía	oak	60	0
2	11	La Araucanía	oak	NA	1500
2	11	La Araucanía	pine	5	0
2	11	La Araucanía	pine	8	0
2	11	La Araucanía	pine	60	0
2	11	La Araucanía	pine	NA	200
2	11	Ñuble	oak	6	100
2	11	Ñuble	oak	60	500
2	11	Ñuble	oak	NA	1900
2	11	Ñuble	pine	3	0
2	11	Ñuble	pine	6	100
2	11	Ñuble	pine	7	100
2	11	Ñuble	pine	8	0
2	11	Ñuble	pine	60	600
2	11	Ñuble	pine	NA	2600
2	12	Biobío	oak	1	0
2	12	Biobío	oak	4	400
2	12	Biobío	oak	5	0
2	12	Biobío	oak	8	100
2	12	Biobío	oak	9	0
2	12	Biobío	oak	11	100
2	12	Biobío	oak	61	1200
2	12	Biobío	oak	NA	4200
2	12	Biobío	pine	1	0
2	12	Biobío	pine	2	0
2	12	Biobío	pine	3	0
2	12	Biobío	pine	4	100
2	12	Biobío	pine	5	100
2	12	Biobío	pine	6	0
2	12	Biobío	pine	8	0
2	12	Biobío	pine	11	0
2	12	Biobío	pine	61	1400
2	12	Biobío	pine	NA	9900
2	12	La Araucanía	oak	1	0
2	12	La Araucanía	oak	61	0
2	12	La Araucanía	oak	NA	1300
2	12	La Araucanía	pine	61	0
2	12	La Araucanía	pine	NA	200
2	12	Ñuble	oak	61	0
2	12	Ñuble	oak	NA	0
2	12	Ñuble	pine	5	0
2	12	Ñuble	pine	61	100
2	12	Ñuble	pine	NA	500
2	13	Biobío	oak	9	0
2	13	Biobío	oak	62	0
2	13	Biobío	oak	NA	100
2	13	Biobío	pine	3	0
2	13	Biobío	pine	6	0
2	13	Biobío	pine	10	0
2	13	Biobío	pine	62	0
2	13	Biobío	pine	NA	200
2	13	La Araucanía	oak	7	100
2	13	La Araucanía	oak	9	100
2	13	La Araucanía	oak	10	0
2	13	La Araucanía	oak	62	300
2	13	La Araucanía	oak	NA	2900
2	13	La Araucanía	pine	62	300
2	13	La Araucanía	pine	NA	200
2	13	Ñuble	oak	NA	0
2	13	Ñuble	pine	1	100
2	13	Ñuble	pine	2	0
2	13	Ñuble	pine	9	0
2	13	Ñuble	pine	62	0
2	13	Ñuble	pine	NA	300
2	14	Biobío	oak	2	0
2	14	Biobío	oak	6	0
2	14	Biobío	oak	11	0
2	14	Biobío	oak	63	900
2	14	Biobío	oak	NA	2600
2	14	Biobío	pine	1	0
2	14	Biobío	pine	2	0
2	14	Biobío	pine	6	0
2	14	Biobío	pine	63	0
2	14	Biobío	pine	NA	400
2	14	La Araucanía	oak	63	0
2	14	La Araucanía	pine	63	0
2	15	Biobío	oak	1	100
2	15	Biobío	oak	3	100
2	15	Biobío	oak	4	0
2	15	Biobío	oak	5	0
2	15	Biobío	oak	6	0
2	15	Biobío	oak	7	0
2	15	Biobío	oak	8	0
2	15	Biobío	oak	12	0
2	15	Biobío	oak	14	0
2	15	Biobío	oak	64	800
2	15	Biobío	oak	NA	4800
2	15	Biobío	pine	1	0
2	15	Biobío	pine	3	0
2	15	Biobío	pine	4	0
2	15	Biobío	pine	5	100
2	15	Biobío	pine	6	0
2	15	Biobío	pine	7	0
2	15	Biobío	pine	8	0
2	15	Biobío	pine	12	0
2	15	Biobío	pine	14	0
2	15	Biobío	pine	64	300
2	15	Biobío	pine	NA	2100
2	15	La Araucanía	oak	13	0
2	15	La Araucanía	oak	64	0
2	15	La Araucanía	oak	NA	1500
2	15	La Araucanía	pine	64	0
2	15	La Araucanía	pine	NA	300
2	15	Ñuble	oak	64	0
2	15	Ñuble	pine	4	0
2	15	Ñuble	pine	11	0
2	15	Ñuble	pine	64	400
2	15	Ñuble	pine	NA	400
2	16	Biobío	oak	1	800
2	16	Biobío	oak	2	300
2	16	Biobío	oak	4	700
2	16	Biobío	oak	5	0
2	16	Biobío	oak	6	100
2	16	Biobío	oak	7	0
2	16	Biobío	oak	8	700
2	16	Biobío	oak	9	300
2	16	Biobío	oak	10	100
2	16	Biobío	oak	12	100
2	16	Biobío	oak	13	0
2	16	Biobío	oak	14	100
2	16	Biobío	oak	15	100
2	16	Biobío	oak	65	5200
2	16	Biobío	oak	NA	15100
2	16	Biobío	pine	1	100
2	16	Biobío	pine	2	100
2	16	Biobío	pine	3	0
2	16	Biobío	pine	4	200
2	16	Biobío	pine	5	0
2	16	Biobío	pine	6	200
2	16	Biobío	pine	7	0
2	16	Biobío	pine	8	600
2	16	Biobío	pine	9	100
2	16	Biobío	pine	11	200
2	16	Biobío	pine	12	100
2	16	Biobío	pine	13	0
2	16	Biobío	pine	14	100
2	16	Biobío	pine	15	300
2	16	Biobío	pine	65	4900
2	16	Biobío	pine	NA	14200
2	16	La Araucanía	oak	10	0
2	16	La Araucanía	oak	65	0
2	16	La Araucanía	oak	NA	200
2	16	La Araucanía	pine	NA	100
2	16	Ñuble	oak	65	0
2	16	Ñuble	pine	4	0
2	16	Ñuble	pine	8	0
2	16	Ñuble	pine	9	0
2	16	Ñuble	pine	65	0
2	16	Ñuble	pine	NA	100
2	17	Biobío	oak	1	0
2	17	Biobío	oak	2	0
2	17	Biobío	oak	5	100
2	17	Biobío	oak	7	100
2	17	Biobío	oak	8	0
2	17	Biobío	oak	9	100
2	17	Biobío	oak	10	200
2	17	Biobío	oak	14	0
2	17	Biobío	oak	16	200
2	17	Biobío	oak	66	2800
2	17	Biobío	oak	NA	4300
2	17	Biobío	pine	1	300
2	17	Biobío	pine	2	0
2	17	Biobío	pine	3	0
2	17	Biobío	pine	4	100
2	17	Biobío	pine	5	100
2	17	Biobío	pine	6	0
2	17	Biobío	pine	8	0
2	17	Biobío	pine	9	200
2	17	Biobío	pine	10	0
2	17	Biobío	pine	13	0
2	17	Biobío	pine	16	0
2	17	Biobío	pine	66	800
2	17	Biobío	pine	NA	4000
2	17	La Araucanía	oak	5	0
2	17	La Araucanía	oak	6	100
2	17	La Araucanía	oak	14	0
2	17	La Araucanía	oak	16	0
2	17	La Araucanía	oak	66	100
2	17	La Araucanía	oak	NA	1200
2	17	La Araucanía	pine	4	0
2	17	La Araucanía	pine	6	0
2	17	La Araucanía	pine	12	0
2	17	La Araucanía	pine	66	0
2	17	La Araucanía	pine	NA	200
2	17	Ñuble	oak	13	0
2	17	Ñuble	oak	66	0
2	17	Ñuble	pine	8	0
2	17	Ñuble	pine	9	0
2	17	Ñuble	pine	10	0
2	17	Ñuble	pine	13	100
2	17	Ñuble	pine	66	0
2	17	Ñuble	pine	NA	600
2	18	Biobío	oak	1	0
2	18	Biobío	oak	11	0
2	18	Biobío	oak	67	0
2	18	Biobío	oak	NA	200
2	18	Biobío	pine	6	0
2	18	Biobío	pine	11	0
2	18	Biobío	pine	67	100
2	18	Biobío	pine	NA	100
2	18	La Araucanía	oak	1	0
2	18	La Araucanía	oak	5	0
2	18	La Araucanía	oak	10	0
2	18	La Araucanía	oak	67	0
2	18	La Araucanía	oak	NA	600
2	18	La Araucanía	pine	12	0
2	18	La Araucanía	pine	67	0
2	18	La Araucanía	pine	NA	0
2	18	Ñuble	oak	9	0
2	18	Ñuble	oak	10	100
2	18	Ñuble	oak	14	200
2	18	Ñuble	oak	67	1200
2	18	Ñuble	oak	NA	4800
2	18	Ñuble	pine	14	0
2	18	Ñuble	pine	17	0
2	18	Ñuble	pine	67	300
2	18	Ñuble	pine	NA	4100
2	19	Biobío	oak	1	300
2	19	Biobío	oak	2	100
2	19	Biobío	oak	3	100
