run	year	region	lct	tschg	area
1	14	La Araucanía	oak	63	1300
1	14	La Araucanía	oak	NA	1000
1	14	La Araucanía	pine	63	800
1	14	La Araucanía	pine	NA	100
1	14	Ñuble	pine	NA	100
1	15	Biobío	oak	6	100
1	15	Biobío	oak	10	200
1	15	Biobío	oak	64	1200
1	15	Biobío	oak	NA	600
1	15	Biobío	pine	6	100
1	15	Biobío	pine	9	200
1	15	Biobío	pine	10	100
1	15	Biobío	pine	12	100
1	15	Biobío	pine	64	1000
1	15	Biobío	pine	NA	600
1	15	La Araucanía	oak	64	500
1	15	La Araucanía	oak	NA	400
1	15	La Araucanía	pine	64	300
1	15	Ñuble	oak	2	100
1	15	Ñuble	oak	11	100
1	15	Ñuble	oak	64	1200
1	15	Ñuble	oak	NA	1100
1	15	Ñuble	pine	3	100
1	15	Ñuble	pine	5	500
1	15	Ñuble	pine	6	100
1	15	Ñuble	pine	7	100
1	15	Ñuble	pine	11	100
1	15	Ñuble	pine	12	200
1	15	Ñuble	pine	14	100
1	15	Ñuble	pine	64	5700
1	15	Ñuble	pine	NA	4200
1	16	Biobío	oak	8	100
1	16	Biobío	oak	10	100
1	16	Biobío	oak	65	100
1	16	Biobío	oak	NA	200
1	16	Biobío	pine	8	100
1	16	Biobío	pine	13	100
1	16	Biobío	pine	65	100
1	16	Biobío	pine	NA	100
1	16	La Araucanía	oak	65	1600
1	16	La Araucanía	oak	NA	1000
1	16	La Araucanía	pine	65	500
1	16	La Araucanía	pine	NA	100
1	17	Biobío	oak	66	100
1	17	Biobío	oak	NA	100
1	17	Biobío	pine	66	100
1	17	Biobío	pine	NA	100
1	17	La Araucanía	oak	66	300
1	17	La Araucanía	pine	66	200
1	17	Ñuble	oak	7	100
1	17	Ñuble	oak	66	500
1	17	Ñuble	oak	NA	600
1	17	Ñuble	pine	2	200
1	17	Ñuble	pine	66	2400
1	17	Ñuble	pine	NA	1400
1	18	Biobío	oak	5	100
1	18	Biobío	oak	7	100
1	18	Biobío	oak	8	100
1	18	Biobío	oak	9	300
1	18	Biobío	oak	13	100
1	18	Biobío	oak	67	1300
1	18	Biobío	oak	NA	700
1	18	Biobío	pine	4	100
1	18	Biobío	pine	7	100
1	18	Biobío	pine	9	500
1	18	Biobío	pine	10	100
1	18	Biobío	pine	12	700
1	18	Biobío	pine	13	200
1	18	Biobío	pine	15	300
1	18	Biobío	pine	67	2500
1	18	Biobío	pine	NA	1600
1	18	La Araucanía	oak	67	800
1	18	La Araucanía	oak	NA	1100
1	18	La Araucanía	pine	5	100
1	18	La Araucanía	pine	7	100
1	18	La Araucanía	pine	10	100
1	18	La Araucanía	pine	14	100
1	18	La Araucanía	pine	67	500
1	18	La Araucanía	pine	NA	600
1	18	Ñuble	oak	67	600
1	18	Ñuble	oak	NA	700
1	18	Ñuble	pine	3	100
1	18	Ñuble	pine	9	400
1	18	Ñuble	pine	11	100
1	18	Ñuble	pine	14	100
1	18	Ñuble	pine	67	1900
1	18	Ñuble	pine	NA	600
1	19	Biobío	oak	11	100
1	19	Biobío	oak	68	600
1	19	Biobío	oak	NA	100
1	19	Biobío	pine	8	100
1	19	Biobío	pine	11	100
1	19	Biobío	pine	16	100
1	19	Biobío	pine	68	100
1	19	Biobío	pine	NA	100
1	19	La Araucanía	oak	68	100
1	19	La Araucanía	oak	NA	800
1	19	La Araucanía	pine	68	700
1	19	La Araucanía	pine	NA	100
1	19	Ñuble	oak	NA	100
1	19	Ñuble	pine	68	200
1	20	Biobío	oak	8	100
1	20	Biobío	oak	9	300
1	20	Biobío	oak	10	600
1	20	Biobío	oak	12	200
1	20	Biobío	oak	15	300
1	20	Biobío	oak	18	100
1	20	Biobío	oak	69	3200
1	20	Biobío	oak	NA	1900
1	20	Biobío	pine	9	100
1	20	Biobío	pine	10	400
1	20	Biobío	pine	11	200
1	20	Biobío	pine	12	200
1	20	Biobío	pine	14	200
1	20	Biobío	pine	15	100
1	20	Biobío	pine	17	500
1	20	Biobío	pine	18	200
1	20	Biobío	pine	19	100
1	20	Biobío	pine	69	3900
1	20	Biobío	pine	NA	2000
1	20	La Araucanía	oak	5	100
1	20	La Araucanía	oak	16	100
1	20	La Araucanía	oak	17	100
1	20	La Araucanía	oak	69	3000
1	20	La Araucanía	oak	NA	1400
1	20	La Araucanía	pine	69	1400
1	20	La Araucanía	pine	NA	700
1	20	Ñuble	oak	69	100
1	20	Ñuble	pine	69	100
1	20	Ñuble	pine	NA	300
2	1	Biobío	oak	50	200
2	1	Biobío	oak	NA	100
2	1	Biobío	pine	50	200
2	1	La Araucanía	oak	50	200
2	1	Ñuble	oak	50	300
2	1	Ñuble	oak	NA	100
2	1	Ñuble	pine	50	200
2	1	Ñuble	pine	NA	100
2	2	Biobío	oak	51	7100
2	2	Biobío	oak	NA	4100
2	2	Biobío	pine	51	9600
2	2	Biobío	pine	NA	2100
2	2	La Araucanía	oak	51	700
2	2	La Araucanía	oak	NA	800
2	2	La Araucanía	pine	51	1000
2	2	La Araucanía	pine	NA	100
2	2	Ñuble	oak	NA	100
2	2	Ñuble	pine	51	2200
2	2	Ñuble	pine	NA	400
2	3	Biobío	oak	1	300
2	3	Biobío	oak	2	100
2	3	Biobío	oak	52	5800
2	3	Biobío	oak	NA	4200
2	3	Biobío	pine	1	500
2	3	Biobío	pine	52	8200
2	3	Biobío	pine	NA	3000
2	3	La Araucanía	oak	52	100
2	3	La Araucanía	oak	NA	100
2	3	La Araucanía	pine	52	300
2	3	Ñuble	oak	52	100
2	3	Ñuble	oak	NA	100
2	3	Ñuble	pine	52	3100
2	3	Ñuble	pine	NA	1000
2	4	Biobío	oak	1	300
2	4	Biobío	oak	2	300
2	4	Biobío	oak	53	5500
2	4	Biobío	oak	NA	3700
2	4	Biobío	pine	1	300
2	4	Biobío	pine	2	200
2	4	Biobío	pine	53	7700
2	4	Biobío	pine	NA	3600
2	4	La Araucanía	oak	53	8400
2	4	La Araucanía	oak	NA	7300
2	4	La Araucanía	pine	53	5700
2	4	La Araucanía	pine	NA	1600
2	4	Ñuble	pine	53	600
2	4	Ñuble	pine	NA	100
2	5	Biobío	oak	3	200
2	5	Biobío	oak	54	4900
2	5	Biobío	oak	NA	2100
2	5	Biobío	pine	1	200
2	5	Biobío	pine	2	100
2	5	Biobío	pine	4	100
2	5	Biobío	pine	54	4700
2	5	Biobío	pine	NA	2100
2	5	La Araucanía	oak	54	200
2	5	La Araucanía	oak	NA	100
2	5	La Araucanía	pine	54	200
2	5	Ñuble	pine	54	300
2	5	Ñuble	pine	NA	100
2	6	Biobío	oak	55	2400
2	6	Biobío	oak	NA	1100
2	6	Biobío	pine	1	200
2	6	Biobío	pine	3	100
2	6	Biobío	pine	55	2800
2	6	Biobío	pine	NA	1200
2	6	La Araucanía	oak	55	500
2	6	La Araucanía	oak	NA	800
2	6	La Araucanía	pine	55	300
2	6	La Araucanía	pine	NA	200
2	6	Ñuble	pine	55	200
2	6	Ñuble	pine	NA	200
2	7	Biobío	oak	2	100
2	7	Biobío	oak	3	100
2	7	Biobío	oak	4	400
2	7	Biobío	oak	5	200
2	7	Biobío	oak	56	9600
2	7	Biobío	oak	NA	5500
2	7	Biobío	pine	1	200
2	7	Biobío	pine	3	400
2	7	Biobío	pine	4	100
2	7	Biobío	pine	5	100
2	7	Biobío	pine	56	12000
2	7	Biobío	pine	NA	4600
2	7	La Araucanía	oak	56	1600
2	7	La Araucanía	oak	NA	900
2	7	La Araucanía	pine	5	100
2	7	La Araucanía	pine	56	500
2	7	La Araucanía	pine	NA	200
2	7	Ñuble	pine	56	2200
2	7	Ñuble	pine	NA	400
2	8	Biobío	oak	1	200
2	8	Biobío	oak	2	100
2	8	Biobío	oak	3	200
2	8	Biobío	oak	4	600
2	8	Biobío	oak	5	800
2	8	Biobío	oak	6	300
2	8	Biobío	oak	57	19800
2	8	Biobío	oak	NA	7300
2	8	Biobío	pine	1	600
2	8	Biobío	pine	2	100
2	8	Biobío	pine	3	300
2	8	Biobío	pine	4	500
2	8	Biobío	pine	5	600
2	8	Biobío	pine	6	400
2	8	Biobío	pine	57	24200
2	8	Biobío	pine	NA	8600
2	8	La Araucanía	oak	2	100
2	8	La Araucanía	oak	4	100
2	8	La Araucanía	oak	57	1400
2	8	La Araucanía	oak	NA	1400
2	8	La Araucanía	pine	4	100
2	8	La Araucanía	pine	57	2200
2	8	La Araucanía	pine	NA	300
2	8	Ñuble	oak	NA	100
2	8	Ñuble	pine	57	700
2	8	Ñuble	pine	NA	100
2	9	Biobío	oak	1	200
2	9	Biobío	oak	6	100
2	9	Biobío	oak	7	100
2	9	Biobío	oak	58	1600
2	9	Biobío	oak	NA	1400
2	9	Biobío	pine	2	100
2	9	Biobío	pine	4	100
2	9	Biobío	pine	58	700
2	9	Biobío	pine	NA	900
2	9	La Araucanía	oak	58	1500
2	9	La Araucanía	oak	NA	700
2	9	La Araucanía	pine	58	2000
2	9	La Araucanía	pine	NA	300
2	9	Ñuble	oak	58	100
2	9	Ñuble	oak	NA	400
2	9	Ñuble	pine	58	300
2	9	Ñuble	pine	NA	500
2	10	Biobío	oak	2	100
2	10	Biobío	oak	6	100
2	10	Biobío	oak	7	100
2	10	Biobío	oak	59	1100
2	10	Biobío	oak	NA	700
2	10	Biobío	pine	4	100
2	10	Biobío	pine	7	100
2	10	Biobío	pine	8	100
2	10	Biobío	pine	59	1200
2	10	Biobío	pine	NA	800
2	10	La Araucanía	oak	NA	200
2	10	Ñuble	oak	59	300
2	10	Ñuble	pine	8	100
2	10	Ñuble	pine	59	500
2	10	Ñuble	pine	NA	500
2	11	Biobío	oak	3	100
2	11	Biobío	oak	9	100
2	11	Biobío	oak	60	1100
2	11	Biobío	oak	NA	1000
2	11	Biobío	pine	3	200
2	11	Biobío	pine	8	100
2	11	Biobío	pine	9	100
2	11	Biobío	pine	60	900
2	11	Biobío	pine	NA	400
2	11	La Araucanía	oak	60	200
2	11	La Araucanía	oak	NA	300
2	11	La Araucanía	pine	60	100
2	11	Ñuble	oak	NA	300
2	11	Ñuble	pine	7	100
2	11	Ñuble	pine	60	600
2	11	Ñuble	pine	NA	900
2	12	Biobío	oak	2	100
2	12	Biobío	oak	4	700
2	12	Biobío	oak	7	300
2	12	Biobío	oak	8	100
2	12	Biobío	oak	9	300
2	12	Biobío	oak	10	100
2	12	Biobío	oak	61	6700
2	12	Biobío	oak	NA	2700
2	12	Biobío	pine	2	100
2	12	Biobío	pine	3	100
2	12	Biobío	pine	4	400
2	12	Biobío	pine	5	200
2	12	Biobío	pine	7	100
2	12	Biobío	pine	9	300
2	12	Biobío	pine	10	100
2	12	Biobío	pine	61	9300
2	12	Biobío	pine	NA	3200
2	12	La Araucanía	oak	8	300
2	12	La Araucanía	oak	61	1400
2	12	La Araucanía	oak	NA	800
2	12	La Araucanía	pine	61	800
2	12	Ñuble	oak	61	500
2	12	Ñuble	oak	NA	300
2	12	Ñuble	pine	61	1400
2	12	Ñuble	pine	NA	800
2	13	Biobío	oak	1	100
2	13	Biobío	oak	3	100
2	13	Biobío	oak	5	300
2	13	Biobío	oak	10	100
2	13	Biobío	oak	11	100
2	13	Biobío	oak	62	4600
2	13	Biobío	oak	NA	3600
2	13	Biobío	pine	1	100
2	13	Biobío	pine	2	100
2	13	Biobío	pine	5	200
2	13	Biobío	pine	6	200
2	13	Biobío	pine	9	200
2	13	Biobío	pine	10	300
2	13	Biobío	pine	11	500
2	13	Biobío	pine	62	8700
2	13	Biobío	pine	NA	2600
2	13	La Araucanía	oak	5	100
2	13	La Araucanía	oak	9	200
2	13	La Araucanía	oak	62	2200
2	13	La Araucanía	oak	NA	2500
2	13	La Araucanía	pine	62	1300
2	13	La Araucanía	pine	NA	500
2	13	Ñuble	oak	62	400
2	13	Ñuble	oak	NA	500
2	13	Ñuble	pine	12	100
2	13	Ñuble	pine	62	1800
2	13	Ñuble	pine	NA	1100
2	14	Biobío	oak	63	400
2	14	Biobío	oak	NA	400
2	14	Biobío	pine	2	100
2	14	Biobío	pine	9	200
2	14	Biobío	pine	63	500
2	14	Biobío	pine	NA	200
2	14	La Araucanía	oak	1	100
2	14	La Araucanía	oak	5	100
2	14	La Araucanía	oak	10	1000
2	14	La Araucanía	oak	11	100
2	14	La Araucanía	oak	12	200
2	14	La Araucanía	oak	63	7100
2	14	La Araucanía	oak	NA	7700
2	14	La Araucanía	pine	5	100
2	14	La Araucanía	pine	10	100
2	14	La Araucanía	pine	63	5000
2	14	La Araucanía	pine	NA	1500
2	14	Ñuble	oak	63	200
2	14	Ñuble	oak	NA	100
2	14	Ñuble	pine	11	100
2	14	Ñuble	pine	63	700
2	14	Ñuble	pine	NA	100
2	15	Biobío	oak	2	100
2	15	Biobío	oak	3	100
2	15	Biobío	oak	6	100
2	15	Biobío	oak	7	300
2	15	Biobío	oak	8	100
2	15	Biobío	oak	10	100
2	15	Biobío	oak	11	100
2	15	Biobío	oak	12	100
2	15	Biobío	oak	13	300
2	15	Biobío	oak	64	5200
2	15	Biobío	oak	NA	2900
2	15	Biobío	pine	2	300
2	15	Biobío	pine	3	200
2	15	Biobío	pine	6	100
2	15	Biobío	pine	7	200
2	15	Biobío	pine	8	100
2	15	Biobío	pine	9	100
2	15	Biobío	pine	11	200
2	15	Biobío	pine	12	100
2	15	Biobío	pine	13	400
2	15	Biobío	pine	64	5200
2	15	Biobío	pine	NA	1600
2	15	La Araucanía	oak	64	200
2	15	La Araucanía	oak	NA	300
2	15	Ñuble	oak	64	400
2	15	Ñuble	pine	64	200
2	15	Ñuble	pine	NA	100
2	16	Biobío	oak	8	100
2	16	Biobío	oak	9	100
2	16	Biobío	oak	11	200
2	16	Biobío	oak	12	100
2	16	Biobío	oak	65	500
2	16	Biobío	oak	NA	500
2	16	Biobío	pine	3	100
2	16	Biobío	pine	9	100
2	16	Biobío	pine	65	400
2	16	Biobío	pine	NA	900
2	16	La Araucanía	oak	2	100
2	16	La Araucanía	oak	65	200
2	16	La Araucanía	oak	NA	200
2	16	La Araucanía	pine	NA	300
2	16	Ñuble	oak	NA	100
2	16	Ñuble	pine	65	300
2	16	Ñuble	pine	NA	500
2	17	Biobío	oak	9	100
2	17	Biobío	oak	66	200
2	17	Biobío	oak	NA	100
2	17	Biobío	pine	9	200
2	17	Biobío	pine	11	100
2	17	Biobío	pine	66	200
2	17	La Araucanía	oak	8	100
2	17	La Araucanía	oak	66	2400
2	17	La Araucanía	oak	NA	2200
2	17	La Araucanía	pine	9	200
2	17	La Araucanía	pine	10	100
2	17	La Araucanía	pine	11	100
2	17	La Araucanía	pine	13	100
2	17	La Araucanía	pine	66	2200
2	17	La Araucanía	pine	NA	400
2	17	Ñuble	oak	66	100
2	17	Ñuble	pine	66	100
2	17	Ñuble	pine	NA	100
2	18	Biobío	oak	10	100
2	18	Biobío	oak	67	500
2	18	Biobío	pine	11	100
2	18	Biobío	pine	15	100
2	18	Biobío	pine	67	200
2	18	Biobío	pine	NA	200
2	18	La Araucanía	oak	14	100
2	18	La Araucanía	oak	67	500
2	18	La Araucanía	oak	NA	1100
2	18	La Araucanía	pine	9	100
2	18	La Araucanía	pine	14	100
2	18	La Araucanía	pine	67	1000
2	18	La Araucanía	pine	NA	200
2	18	Ñuble	oak	67	100
2	18	Ñuble	oak	NA	200
2	18	Ñuble	pine	5	100
2	18	Ñuble	pine	15	100
2	18	Ñuble	pine	67	1800
2	18	Ñuble	pine	NA	200
2	19	Biobío	oak	68	600
2	19	Biobío	oak	NA	100
2	19	Biobío	pine	68	100
2	19	La Araucanía	oak	2	100
2	19	La Araucanía	oak	15	200
2	19	La Araucanía	oak	68	800
2	19	La Araucanía	oak	NA	600
2	19	La Araucanía	pine	68	100
2	19	La Araucanía	pine	NA	100
2	19	Ñuble	pine	7	100
2	19	Ñuble	pine	68	300
2	19	Ñuble	pine	NA	100
2	20	Biobío	oak	12	200
2	20	Biobío	oak	69	1900
2	20	Biobío	oak	NA	800
2	20	Biobío	pine	4	100
2	20	Biobío	pine	7	100
2	20	Biobío	pine	12	100
2	20	Biobío	pine	13	200
2	20	Biobío	pine	15	200
2	20	Biobío	pine	16	400
2	20	Biobío	pine	69	1600
2	20	Biobío	pine	NA	900
2	20	La Araucanía	oak	6	200
2	20	La Araucanía	oak	13	200
2	20	La Araucanía	oak	16	200
2	20	La Araucanía	oak	69	1800
2	20	La Araucanía	oak	NA	2800
2	20	La Araucanía	pine	6	100
2	20	La Araucanía	pine	16	100
2	20	La Araucanía	pine	69	1300
2	20	La Araucanía	pine	NA	400
2	20	Ñuble	oak	69	200
2	20	Ñuble	oak	NA	200
2	20	Ñuble	pine	12	100
2	20	Ñuble	pine	18	100
2	20	Ñuble	pine	69	900
2	20	Ñuble	pine	NA	400
3	1	Biobío	oak	50	2100
3	1	Biobío	oak	NA	1300
3	1	Biobío	pine	50	2200
3	1	Biobío	pine	NA	800
3	1	La Araucanía	oak	50	1100
3	1	La Araucanía	oak	NA	900
3	1	La Araucanía	pine	50	1100
3	1	La Araucanía	pine	NA	200
3	1	Ñuble	pine	NA	100
3	2	Biobío	oak	1	100
3	2	Biobío	oak	51	2900
3	2	Biobío	oak	NA	1800
3	2	Biobío	pine	51	2700
3	2	Biobío	pine	NA	2000
3	2	La Araucanía	oak	51	1900
3	2	La Araucanía	oak	NA	1500
3	2	La Araucanía	pine	51	1500
3	2	La Araucanía	pine	NA	100
3	2	Ñuble	oak	51	200
3	2	Ñuble	oak	NA	500
3	2	Ñuble	pine	51	1400
3	2	Ñuble	pine	NA	1000
3	3	Biobío	oak	52	2200
3	3	Biobío	oak	NA	1100
3	3	Biobío	pine	52	2200
3	3	Biobío	pine	NA	800
3	3	La Araucanía	oak	52	400
3	3	La Araucanía	oak	NA	900
3	3	La Araucanía	pine	52	900
3	3	La Araucanía	pine	NA	200
3	3	Ñuble	pine	52	200
3	3	Ñuble	pine	NA	100
3	4	Biobío	oak	53	1500
3	4	Biobío	oak	NA	400
3	4	Biobío	pine	53	1000
3	4	Biobío	pine	NA	700
3	4	La Araucanía	oak	53	1300
3	4	La Araucanía	oak	NA	900
3	4	La Araucanía	pine	53	1700
3	4	La Araucanía	pine	NA	100
3	4	Ñuble	oak	53	600
3	4	Ñuble	oak	NA	200
3	4	Ñuble	pine	53	3700
3	4	Ñuble	pine	NA	1800
3	5	Biobío	oak	54	500
3	5	Biobío	oak	NA	200
3	5	Biobío	pine	54	400
3	5	Biobío	pine	NA	100
3	5	La Araucanía	oak	54	1200
3	5	La Araucanía	oak	NA	1600
3	5	La Araucanía	pine	54	1100
3	5	La Araucanía	pine	NA	100
3	5	Ñuble	pine	54	200
3	5	Ñuble	pine	NA	100
3	6	Biobío	oak	55	1600
3	6	Biobío	oak	NA	900
3	6	Biobío	pine	55	2800
3	6	Biobío	pine	NA	600
3	6	La Araucanía	oak	5	100
3	6	La Araucanía	oak	55	3100
3	6	La Araucanía	oak	NA	1700
3	6	La Araucanía	pine	55	1600
3	6	La Araucanía	pine	NA	300
3	6	Ñuble	oak	55	300
3	6	Ñuble	oak	NA	100
3	6	Ñuble	pine	55	600
3	6	Ñuble	pine	NA	200
3	7	Biobío	oak	4	100
3	7	Biobío	oak	56	600
3	7	Biobío	oak	NA	500
3	7	Biobío	pine	6	100
3	7	Biobío	pine	56	1000
3	7	Biobío	pine	NA	700
3	7	La Araucanía	oak	56	100
3	7	La Araucanía	oak	NA	200
3	7	La Araucanía	pine	56	300
3	7	La Araucanía	pine	NA	100
3	7	Ñuble	oak	56	500
3	7	Ñuble	pine	56	3500
3	7	Ñuble	pine	NA	400
3	8	Biobío	oak	6	100
3	8	Biobío	oak	57	1200
3	8	Biobío	pine	57	1900
3	8	Biobío	pine	NA	100
3	8	La Araucanía	oak	57	1300
3	8	La Araucanía	oak	NA	600
3	8	La Araucanía	pine	57	500
3	8	La Araucanía	pine	NA	200
3	8	Ñuble	pine	57	500
3	8	Ñuble	pine	NA	400
3	9	Biobío	oak	58	1900
3	9	Biobío	oak	NA	600
3	9	Biobío	pine	7	100
3	9	Biobío	pine	58	1800
3	9	Biobío	pine	NA	800
3	9	La Araucanía	oak	1	100
3	9	La Araucanía	oak	3	100
3	9	La Araucanía	oak	58	600
3	9	La Araucanía	oak	NA	700
3	9	La Araucanía	pine	6	100
3	9	La Araucanía	pine	58	400
